,start_pos,n_gram_size,word,vicinity,context,level,source_file
2855,158192,5,иисус,ноомп_ИИСУС_сдотп,"изгонял из себя ужас смерти сам Доломанов. Один только пропойца, имея слабое темя, сидел внизу, на с",word,rus_fiction_leonov-l_vor_1959_roman.txt
2856,204671,5,книга,позрс_КНИГА_зкмрр,"как на иголках гостя, а заодноиМашу, которая молчала рядом, расставя пальцысрозовым, еще не обсохшим",word,rus_fiction_leonov-l_vor_1959_roman.txt
2857,206143,5,масло,тпооп_МАСЛО_пптмч,"метаньям.
 — А скоро ли он придет, по-твоему, Машенька, час-то мой? — с лаской острей ножа допытывал",word,rus_fiction_leonov-l_vor_1959_roman.txt
2858,218526,5,зерно,тбпщс_ЗЕРНО_ампзс,"защемить ее руку, но опоздал, а Митька понял, зачемичего стоила ей эта показная ласка. — Что, дурачо",word,rus_fiction_leonov-l_vor_1959_roman.txt
2859,243531,5,отнес,оввнс_ОТНЕС_гзвпс,"опускалось теперь на его собственную голову… Здесь, в повести своей, Фирсов отвлекал читателя от пос",word,rus_fiction_leonov-l_vor_1959_roman.txt
2860,283968,5,остро,взмон_ОСТРО_вучзп,"отняли. С того разуиухоуменя отвислое, видишь? Ушей человеку затемидадена пара, на случай родительск",word,rus_fiction_leonov-l_vor_1959_roman.txt
2861,283968,6,остров,авзмон_ОСТРОВ_учзпнс,"отняли. С того разуиухоуменя отвислое, видишь? Ушей человеку затемидадена пара, на случай родительск",word,rus_fiction_leonov-l_vor_1959_roman.txt
2862,332175,5,скуки,дгкко_СКУКИ_рвмпт,"сделать, как уж котелок из рук вышибли… Мне потому такижалко покраденных денег, другой половины, что",word,rus_fiction_leonov-l_vor_1959_roman.txt
2863,336420,5,боков,сибчд_БОКОВ_псзрп,"брезгливости остерегались, как он выражался при случае, запустить руку по локотьипоглубжевтот бродил",word,rus_fiction_leonov-l_vor_1959_roman.txt
2864,356621,5,вопли,пчвжи_ВОПЛИ_вувнв,"возможность оказать почет литературе, и вот уже вскидывали на воздух.
 «Уронят, ей-богу, уронят, ока",word,rus_fiction_leonov-l_vor_1959_roman.txt
2865,364682,5,сотни,анткэ_СОТНИ_тчзкт,"спрашиваю. — Открой тайну немедленно, иязасыплю тебя чисточервонным золотом… как только получу насле",word,rus_fiction_leonov-l_vor_1959_roman.txt
2866,382931,5,воска,сдбпн_ВОСКА_вузпф,"В отдалении стоялсзакрытым кузовом автомобиль, всматриваясьвтишину улицы зрачками потушенных фар.
 К",word,rus_fiction_leonov-l_vor_1959_roman.txt
2867,388677,5,свист,сшффт_СВИСТ_всехн,"сказала Вьюга, и сразу точно водою смыло ее хорошее настроенье.
 Фирсов вызвался проводить ее домой;",word,rus_fiction_leonov-l_vor_1959_roman.txt
2868,406404,5,кончу,швндп_КОНЧУ_окпбв,"крайности. Он носил черные усы, обкусанные, как проволока. Бултыхаясь, выезжаем за околицу. Ночью бы",word,rus_fiction_leonov-l_vor_1959_roman.txt
2869,445368,5,мосту,ппчен_МОСТУ_ннидн,"муж опять сбежалсдругой тетенькой. У ней на игрушки денег не оставалось, даже колотила меня под пьян",word,rus_fiction_leonov-l_vor_1959_roman.txt
2870,485248,5,сирот,ебпсд_СИРОТ_рсэпн,самой их разлуки он такине разгадал существа этой подмены… Но какая-то бессознательная жалость все в,word,rus_fiction_leonov-l_vor_1959_roman.txt
2871,513149,5,лезет,осзио_ЛЕЗЕТ_пповш,"ледяной еще земли. Ежасьисодрогаясь, Таня приселаисуматошно принялась оправлять волосы, шаря под соб",word,rus_fiction_leonov-l_vor_1959_roman.txt
2872,523302,5,томно,гбсиг_ТОМНО_нмпяв,"Теперь откройся мне начистоту… очень недоволен моим приходом? Я все понимаю, но… знаешь, мне одной т",word,rus_fiction_leonov-l_vor_1959_roman.txt
2873,530062,5,умное,потмб_УМНОЕ_нпбоа,"у меня найдутся…
 Она еще не предлагала, боясь обидеть, а он уже соглашался: то был наиболее безопас",word,rus_fiction_leonov-l_vor_1959_roman.txt
2874,608860,5,повел,эппрн_ПОВЕЛ_тднсп,"перила, он вгляделсявчерты ее лица, таинственные для негоисмутныеврассеянном свете пузырчатого лестн",word,rus_fiction_leonov-l_vor_1959_roman.txt
2875,618638,5,видит,хекпс_ВИДИТ_зэпом,"выйти из дурной игры, такяинесу за это полную ответственность. Мне тоже бог судил повстречатьсясМите",word,rus_fiction_leonov-l_vor_1959_roman.txt
